item,itemLabel,startDate,endDate
Q1156207,Edvardas Makelis,1998-03-25,2000-11-27
Q1027490,Kęstutis Kristinaitis,2000-11-27,2001-10-03
Q1450618,Jeronimas Kraujelis,2001-10-03,2004-10-03
Q257779,Kazimira Prunskienė,2004-10-03,2008-11-28
Q940498,Kazimieras Starkevičius,2008-11-28,2012-12-13
Q886884,Vigilijus Jukna,2012-12-13,2014-07-17
Q1395873,Virginija Baltraitienė,2014-07-17,2016-12-13
Q15268485,Bronius Markauskas,2016-12-13,2018-05-08
Q28937475,Giedrius Surplys,2018-05-08,2019-08-20
Q512068,Andrius Palionis,2019-08-20,2020-12-11
Q27977538,Kęstutis Navickas,2020-12-11,
